#Variables:
#tasmax_GFDL-ESM2M_historical(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 43.3961 Latitude, -72.0647 Longitude (closest value to Latitude:43.3901, Longitude:-72.0543) "
#Original Data File(s):
#agg_macav2metdata_tasmax_GFDL-ESM2M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax_GFDL-ESM2M_historical(K)"
1969-06-18,300.888336
1969-06-19,298.853516
1969-06-20,298.030029
1969-06-21,298.170807
1969-06-22,296.993256
1969-06-23,295.392273
1969-06-24,297.394989
1969-06-25,299.537048
1969-06-26,299.347473
1969-06-27,295.805359
1969-06-28,297.367767
1969-06-29,299.638031
1969-06-30,299.280579
1969-07-01,298.760681
1969-07-02,296.938965
1969-07-03,293.940887
1969-07-04,292.281799
1969-07-05,294.480408
1969-07-06,297.963867
1969-07-07,298.070343
1969-07-08,300.734344
1969-07-09,300.606598
1969-07-10,297.365967
1969-07-11,300.374969
1969-07-12,301.438721
1969-07-13,301.113190
1969-07-14,296.873749
1969-07-15,296.496857
1969-07-16,298.672852
1969-07-17,301.090576
1969-07-18,300.216125
1969-07-19,296.089661
1969-07-20,294.366882
1969-07-21,297.962402
1969-07-22,297.405212
1969-07-23,295.431335
1969-07-24,298.235107
1969-07-25,297.397125
1969-07-26,297.184326
1969-07-27,298.405914
1969-07-28,300.682434
1969-07-29,300.133972
1969-07-30,296.523865
1969-07-31,291.917694
1969-08-01,296.325226
1969-08-02,299.418762
1969-08-03,300.379211
1969-08-04,299.563995
1969-08-05,299.989197
1969-08-06,301.498444
1969-08-07,302.415588
1969-08-08,301.018677
1969-08-09,292.885529
1969-08-10,296.808624
1969-08-11,296.558197
1969-08-12,296.889404
1969-08-13,297.587311
1969-08-14,298.269135
1969-08-15,298.960571
1969-08-16,297.171570
1969-08-17,297.732147
1969-08-18,301.018890
1969-08-19,297.593781
1969-08-20,294.359070
1969-08-21,293.133514
1969-08-22,293.182831
1969-08-23,297.670288
1969-08-24,297.091766
1969-08-25,297.753540
1969-08-26,297.305664
1969-08-27,299.146759
1969-08-28,301.482513
1969-08-29,301.435333
1969-08-30,298.056641
1969-08-31,300.945099
1969-09-01,298.095093
1969-09-02,294.562439
1969-09-03,293.737793
1969-09-04,290.400116
1969-09-05,292.149536
1969-09-06,294.754730
1969-09-07,295.840179
1969-09-08,297.168365
1969-09-09,296.795471
1969-09-10,298.074127
1969-09-11,299.257477
1969-09-12,298.914948
1969-09-13,298.503082
1969-09-14,295.949677
1969-09-15,295.843994
1969-09-16,290.672485
1969-09-17,294.922150
1969-09-18,286.856903
1969-09-19,288.278961
1969-09-20,293.013031
1969-09-21,294.685394
1969-09-22,292.005768
1969-09-23,294.811584
1969-09-24,294.625580
1969-09-25,288.597198
1969-09-26,288.299377
1969-09-27,287.811707
1969-09-28,293.762146
1969-09-29,292.520386
1969-09-30,296.055511
1969-10-01,295.961823
1969-10-02,295.316162
1969-10-03,288.702423
1969-10-04,293.060028
1969-10-05,287.842804
1969-10-06,288.739441
1969-10-07,286.784363
1969-10-08,289.305817
1969-10-09,284.845703
1969-10-10,285.531219
1969-10-11,285.202423
1969-10-12,283.572571
1969-10-13,285.613281
1969-10-14,286.820038
1969-10-15,289.265564
1969-10-16,293.586029
1969-10-17,292.200867
1969-10-18,284.620667
1969-10-19,282.486572
1969-10-20,281.521606
1969-10-21,281.408783
1969-10-22,281.400665
1969-10-23,281.175018
1969-10-24,281.757751
1969-10-25,285.797333
1969-10-26,285.559326
1969-10-27,283.631775
1969-10-28,279.513580
1969-10-29,283.356995
1969-10-30,280.848755
1969-10-31,290.762024
1969-11-01,283.511627
1969-11-02,279.363037
1969-11-03,281.213257
1969-11-04,279.300720
1969-11-05,273.992828
1969-11-06,276.540558
1969-11-07,277.320557
1969-11-08,279.252106
1969-11-09,281.443451
1969-11-10,283.684998
1969-11-11,281.574768
1969-11-12,276.265717
1969-11-13,277.819397
1969-11-14,275.530212
1969-11-15,274.788300
1969-11-16,274.568298
1969-11-17,277.103088
1969-11-18,277.836151
1969-11-19,276.514282
1969-11-20,280.986389
1969-11-21,282.734039
1969-11-22,281.885193
1969-11-23,276.260712
1969-11-24,278.768219
1969-11-25,277.727539
1969-11-26,277.166382
1969-11-27,275.528290
1969-11-28,275.819733
1969-11-29,279.369781
1969-11-30,275.606354
1969-12-01,276.473846
1969-12-02,275.288116
1969-12-03,270.798401
1969-12-04,271.328094
1969-12-05,273.859497
1969-12-06,275.938080
1969-12-07,273.168457
1969-12-08,270.995148
1969-12-09,263.551941
1969-12-10,267.973785
1969-12-11,268.668884
1969-12-12,269.749329
1969-12-13,270.009003
1969-12-14,269.688263
1969-12-15,271.196899
1969-12-16,270.722839
1969-12-17,270.711426
1969-12-18,273.766235
1969-12-19,273.692169
1969-12-20,275.676392
1969-12-21,278.384918
1969-12-22,282.955322
1969-12-23,270.226868
1969-12-24,268.638519
1969-12-25,264.798340
1969-12-26,262.961365
1969-12-27,261.763092
1969-12-28,269.685394
1969-12-29,272.029602
1969-12-30,273.147003
1969-12-31,275.293457
1970-01-01,269.154266
1970-01-02,276.845917
1970-01-03,281.649017
1970-01-04,274.453674
1970-01-05,264.907745
1970-01-06,269.319977
1970-01-07,274.852844
1970-01-08,273.228638
1970-01-09,269.057770
1970-01-10,277.416901
1970-01-11,277.634125
1970-01-12,272.332123
1970-01-13,266.570801
1970-01-14,263.414917
1970-01-15,267.564453
1970-01-16,272.640106
1970-01-17,270.753632
1970-01-18,267.463348
1970-01-19,274.242798
1970-01-20,275.685638
1970-01-21,275.375458
1970-01-22,274.405151
1970-01-23,271.971649
1970-01-24,271.010132
1970-01-25,276.821747
1970-01-26,272.449127
1970-01-27,268.974792
1970-01-28,264.671265
1970-01-29,274.361145
1970-01-30,277.684296
1970-01-31,278.065887
1970-02-01,271.563019
1970-02-02,278.311188
1970-02-03,279.229309
1970-02-04,278.968292
1970-02-05,276.587250
1970-02-06,276.054199
1970-02-07,274.915802
1970-02-08,268.690918
1970-02-09,270.207489
1970-02-10,273.800323
1970-02-11,275.346283
1970-02-12,275.545197
1970-02-13,275.592163
1970-02-14,277.964478
1970-02-15,277.031738
1970-02-16,280.799164
1970-02-17,282.610840
1970-02-18,280.676270
1970-02-19,281.403809
1970-02-20,283.867676
1970-02-21,279.970886
1970-02-22,278.704071
1970-02-23,276.543518
1970-02-24,272.039398
1970-02-25,273.167511
1970-02-26,272.166962
1970-02-27,274.611450
1970-02-28,276.007904
1970-03-01,276.394714
1970-03-02,277.250305
1970-03-03,278.366180
1970-03-04,273.561066
1970-03-05,275.545258
1970-03-06,280.316589
1970-03-07,277.823914
1970-03-08,287.372345
1970-03-09,274.293365
1970-03-10,277.751495
1970-03-11,282.020050
1970-03-12,280.568451
1970-03-13,269.852936
1970-03-14,270.395325
1970-03-15,272.602600
1970-03-16,274.739563
1970-03-17,276.396973
1970-03-18,280.546478
1970-03-19,283.560822
1970-03-20,286.865967
1970-03-21,285.447235
1970-03-22,272.098145
1970-03-23,271.588074
1970-03-24,279.708466
1970-03-25,284.141907
1970-03-26,288.696014
1970-03-27,286.964600
1970-03-28,281.631958
1970-03-29,286.303009
1970-03-30,283.126678
1970-03-31,281.448334
1970-04-01,277.530914
1970-04-02,280.298859
1970-04-03,282.526489
1970-04-04,283.238342
1970-04-05,286.366516
1970-04-06,287.131897
1970-04-07,285.577698
1970-04-08,281.242767
1970-04-09,282.737183
1970-04-10,280.678223
1970-04-11,281.813751
1970-04-12,283.237030
1970-04-13,286.992615
1970-04-14,285.418701
1970-04-15,287.655548
1970-04-16,285.927582
1970-04-17,282.821625
1970-04-18,281.089691
1970-04-19,281.625305
1970-04-20,284.283234
1970-04-21,282.379730
1970-04-22,285.288666
1970-04-23,282.959869
1970-04-24,290.106812
1970-04-25,285.340668
1970-04-26,282.017914
1970-04-27,281.120972
1970-04-28,280.498352
1970-04-29,285.243713
1970-04-30,289.173676
1970-05-01,285.472351
1970-05-02,290.226135
1970-05-03,293.761292
1970-05-04,291.466858
1970-05-05,283.712799
1970-05-06,285.007568
1970-05-07,283.597687
1970-05-08,284.972168
1970-05-09,285.165314
1970-05-10,288.865875
1970-05-11,289.650757
1970-05-12,294.143555
1970-05-13,294.730774
1970-05-14,293.168274
1970-05-15,289.563599
1970-05-16,286.724091
1970-05-17,283.915161
1970-05-18,284.233429
1970-05-19,287.723572
1970-05-20,287.058716
1970-05-21,292.281433
1970-05-22,294.658783
1970-05-23,298.119141
1970-05-24,294.800323
1970-05-25,288.976685
1970-05-26,291.116241
1970-05-27,293.291565
1970-05-28,295.241577
1970-05-29,293.546112
1970-05-30,296.155029
1970-05-31,294.127136
1970-06-01,291.280243
1970-06-02,292.849365
1970-06-03,294.082275
1970-06-04,293.222565
1970-06-05,292.021362
1970-06-06,293.631653
1970-06-07,292.281464
1970-06-08,293.362640
1970-06-09,294.783966
1970-06-10,296.178436
1970-06-11,297.832367
1970-06-12,300.669586
1970-06-13,299.710602
1970-06-14,298.657318
1970-06-15,297.466217
1970-06-16,296.015411
1970-06-17,297.184509
1970-06-18,298.230438
1970-06-19,297.428009
1970-06-20,296.910034
1970-06-21,299.075836
1970-06-22,297.328369
1970-06-23,295.019379
1970-06-24,294.359039
1970-06-25,293.050659
1970-06-26,295.431793
1970-06-27,294.563293
1970-06-28,295.334534
1970-06-29,295.249084
1970-06-30,296.556335
1970-07-01,292.030487
1970-07-02,294.096527
1970-07-03,294.811768
1970-07-04,301.064484
1970-07-05,299.039734
1970-07-06,299.599609
1970-07-07,301.311523
1970-07-08,301.618530
1970-07-09,297.922485
1970-07-10,296.699463
1970-07-11,301.292206
1970-07-12,304.142548
1970-07-13,305.285156
1970-07-14,302.958405
1970-07-15,298.896179
1970-07-16,300.308167
1970-07-17,299.497894
1970-07-18,300.161133
1970-07-19,302.702606
1970-07-20,303.345245
1970-07-21,302.684875
1970-07-22,302.718018
1970-07-23,301.369995
1970-07-24,302.723816
1970-07-25,302.515137
1970-07-26,304.266693
1970-07-27,303.348602
1970-07-28,302.315521
1970-07-29,302.754425
1970-07-30,300.826324
1970-07-31,298.269226
1970-08-01,297.773987
1970-08-02,298.666656
1970-08-03,302.267426
1970-08-04,303.707428
1970-08-05,303.678802
1970-08-06,303.129547
1970-08-07,302.528046
1970-08-08,301.033081
1970-08-09,296.273376
1970-08-10,301.020905
1970-08-11,299.164825
1970-08-12,299.686462
1970-08-13,301.150024
1970-08-14,301.607941
1970-08-15,300.463074
1970-08-16,301.024628
1970-08-17,299.998230
1970-08-18,295.994873
1970-08-19,296.076904
1970-08-20,297.834106
1970-08-21,299.149963
1970-08-22,299.467834
1970-08-23,298.888611
1970-08-24,296.457184
1970-08-25,293.259064
1970-08-26,291.703644
1970-08-27,295.874176
1970-08-28,295.058319
1970-08-29,294.203430
1970-08-30,295.683289
1970-08-31,289.133270
1970-09-01,289.815125
1970-09-02,292.695740
1970-09-03,295.199219
1970-09-04,295.922028
1970-09-05,296.137970
1970-09-06,291.963043
1970-09-07,295.773773
1970-09-08,293.405212
1970-09-09,295.479401
1970-09-10,296.823273
1970-09-11,297.316132
1970-09-12,287.007050
1970-09-13,289.944214
1970-09-14,291.937408
1970-09-15,294.111420
1970-09-16,295.297424
1970-09-17,296.106049
1970-09-18,293.893768
1970-09-19,292.603241
1970-09-20,290.435242
1970-09-21,294.902893
1970-09-22,290.645142
1970-09-23,289.372589
1970-09-24,288.345428
1970-09-25,289.631744
1970-09-26,290.987030
1970-09-27,290.802399
1970-09-28,286.676605
1970-09-29,286.698364
1970-09-30,288.815369
1970-10-01,283.996796
1970-10-02,281.946136
1970-10-03,291.251099
1970-10-04,292.467163
1970-10-05,289.267487
1970-10-06,288.603058
1970-10-07,286.797638
1970-10-08,281.735687
1970-10-09,280.560547
1970-10-10,280.590942
1970-10-11,283.053680
1970-10-12,284.501465
1970-10-13,282.519714
1970-10-14,285.594635
1970-10-15,284.318207
1970-10-16,284.048767
1970-10-17,283.140167
1970-10-18,282.082092
1970-10-19,281.860535
1970-10-20,283.872711
1970-10-21,284.101318
1970-10-22,288.490814
1970-10-23,286.626434
1970-10-24,284.481720
1970-10-25,285.241974
1970-10-26,287.387177
1970-10-27,286.213684
1970-10-28,286.829315
1970-10-29,289.763763
1970-10-30,287.811646
1970-10-31,286.273865
1970-11-01,286.233704
1970-11-02,285.807495
1970-11-03,289.166534
1970-11-04,286.088196
1970-11-05,279.132324
1970-11-06,279.210144
1970-11-07,282.194977
1970-11-08,278.063782
1970-11-09,276.024567
1970-11-10,276.578705
1970-11-11,282.441223
1970-11-12,281.601624
1970-11-13,284.311981
1970-11-14,284.078674
1970-11-15,282.738403
1970-11-16,279.144104
1970-11-17,281.208923
1970-11-18,282.910431
1970-11-19,281.340546
1970-11-20,280.955750
1970-11-21,276.055145
1970-11-22,272.568298
1970-11-23,273.953949
1970-11-24,272.598297
1970-11-25,272.870300
1970-11-26,275.225555
1970-11-27,275.415649
1970-11-28,284.017609
1970-11-29,277.481628
1970-11-30,275.084747
1970-12-01,274.370850
1970-12-02,274.720428
1970-12-03,278.764984
1970-12-04,276.400482
1970-12-05,268.973572
1970-12-06,265.073395
1970-12-07,267.864044
1970-12-08,266.753326
1970-12-09,267.202484
1970-12-10,266.030060
1970-12-11,264.221100
1970-12-12,267.318481
1970-12-13,269.788239
1970-12-14,275.756653
1970-12-15,274.889618
1970-12-16,270.623230
1970-12-17,273.729706
1970-12-18,272.731842
1970-12-19,270.898804
1970-12-20,268.576630
1970-12-21,269.505035
1970-12-22,265.541351
1970-12-23,265.853760
1970-12-24,270.895599
1970-12-25,269.711090
1970-12-26,273.636200
1970-12-27,273.586121
1970-12-28,267.797729
1970-12-29,266.275665
1970-12-30,261.340424
1970-12-31,263.749573
1971-01-01,266.330658
1971-01-02,268.047638
1971-01-03,276.400208
1971-01-04,280.214874
1971-01-05,273.916199
1971-01-06,271.187164
1971-01-07,269.501221
1971-01-08,268.511719
1971-01-09,267.241028
1971-01-10,267.037018
1971-01-11,266.049011
1971-01-12,271.690063
1971-01-13,277.737122
1971-01-14,274.526459
1971-01-15,271.006683
1971-01-16,274.569824
1971-01-17,275.548431
1971-01-18,273.577667
1971-01-19,268.190674
1971-01-20,266.109436
1971-01-21,274.356659
1971-01-22,275.350647
1971-01-23,274.788147
1971-01-24,258.322968
1971-01-25,264.647614
1971-01-26,268.797241
1971-01-27,270.606171
1971-01-28,271.479584
1971-01-29,270.436951
1971-01-30,275.057739
1971-01-31,278.639862
1971-02-01,276.773315
1971-02-02,274.909790
1971-02-03,278.320129
1971-02-04,270.502960
1971-02-05,268.404663
1971-02-06,267.938049
1971-02-07,266.148346
1971-02-08,264.830475
1971-02-09,267.980255
1971-02-10,263.827454
1971-02-11,264.790039
1971-02-12,268.572266
1971-02-13,270.701691
1971-02-14,276.476593
1971-02-15,278.716217
1971-02-16,277.638855
1971-02-17,266.488922
1971-02-18,269.003174
1971-02-19,272.154480
1971-02-20,271.712921
1971-02-21,270.222046
1971-02-22,271.290527
1971-02-23,275.132385
1971-02-24,275.772400
1971-02-25,279.131134
1971-02-26,274.793060
1971-02-27,272.532623
1971-02-28,275.715393
1971-03-01,278.067780
1971-03-02,274.454865
1971-03-03,276.439636
1971-03-04,264.650970
1971-03-05,268.119049
1971-03-06,269.461182
1971-03-07,268.529663
1971-03-08,273.664368
1971-03-09,274.014893
1971-03-10,278.380310
1971-03-11,282.035675
1971-03-12,281.384949
1971-03-13,279.669098
1971-03-14,282.809906
1971-03-15,282.342773
1971-03-16,286.878021
1971-03-17,286.580475
1971-03-18,286.014557
1971-03-19,276.769897
1971-03-20,280.009613
1971-03-21,276.904724
1971-03-22,275.789795
1971-03-23,282.625824
1971-03-24,272.644623
1971-03-25,269.452209
1971-03-26,269.371307
1971-03-27,270.474854
1971-03-28,273.126099
1971-03-29,279.192047
1971-03-30,285.732330
1971-03-31,282.901520
1971-04-01,279.354523
1971-04-02,269.237122
1971-04-03,270.432404
1971-04-04,276.649048
1971-04-05,281.221497
1971-04-06,281.816833
1971-04-07,283.758270
1971-04-08,283.226959
1971-04-09,283.890503
1971-04-10,282.973419
1971-04-11,282.045715
1971-04-12,278.115631
1971-04-13,279.984253
1971-04-14,279.223663
1971-04-15,282.194305
1971-04-16,280.077240
1971-04-17,282.006927
1971-04-18,284.182098
1971-04-19,287.694031
1971-04-20,285.735352
1971-04-21,287.438141
1971-04-22,280.130035
1971-04-23,279.952667
1971-04-24,283.581177
1971-04-25,282.863922
1971-04-26,288.381927
1971-04-27,285.419159
1971-04-28,287.272949
1971-04-29,289.224701
1971-04-30,287.060852
1971-05-01,285.972687
1971-05-02,288.345795
1971-05-03,290.686829
1971-05-04,287.424622
1971-05-05,283.756927
1971-05-06,287.630585
1971-05-07,290.187836
1971-05-08,290.561646
1971-05-09,289.666077
1971-05-10,286.730377
1971-05-11,289.473114
1971-05-12,290.854828
1971-05-13,294.986053
1971-05-14,294.071930
1971-05-15,292.099579
1971-05-16,288.865753
1971-05-17,294.693085
1971-05-18,295.473877
1971-05-19,289.378906
1971-05-20,287.395111
1971-05-21,290.050720
1971-05-22,290.941711
1971-05-23,292.620331
1971-05-24,296.008392
1971-05-25,290.610840
1971-05-26,294.677582
1971-05-27,294.637543
1971-05-28,291.011597
1971-05-29,290.731384
1971-05-30,288.006378
1971-05-31,288.426239
1971-06-01,293.323120
1971-06-02,292.386108
1971-06-03,292.958618
1971-06-04,293.208649
1971-06-05,294.167419
1971-06-06,291.201508
1971-06-07,291.898407
1971-06-08,291.820831
1971-06-09,295.056732
1971-06-10,292.634583
1971-06-11,294.652344
1971-06-12,294.681427
1971-06-13,296.670929
1971-06-14,296.499939
1971-06-15,295.370148
1971-06-16,296.081818
1971-06-17,294.551178
1971-06-18,297.832367
1971-06-19,300.650085
1971-06-20,298.887970
1971-06-21,295.429596
1971-06-22,296.387115
1971-06-23,296.530029
1971-06-24,299.251801
1971-06-25,298.601074
1971-06-26,297.737061
1971-06-27,296.433838
1971-06-28,297.468048
1971-06-29,297.234497
1971-06-30,297.787720
1971-07-01,297.523560
1971-07-02,296.527252
1971-07-03,292.410339
1971-07-04,293.634552
1971-07-05,293.157776
1971-07-06,291.992676
1971-07-07,290.536011
1971-07-08,289.605316
1971-07-09,288.183411
1971-07-10,291.981079
1971-07-11,296.350800
1971-07-12,299.868042
1971-07-13,300.833588
1971-07-14,301.218048
1971-07-15,297.876892
1971-07-16,294.766876
1971-07-17,295.936707
1971-07-18,293.423645
1971-07-19,292.802887
1971-07-20,289.682129
1971-07-21,288.891815
1971-07-22,291.715668
1971-07-23,297.131775
1971-07-24,298.673401
1971-07-25,297.484467
1971-07-26,298.225433
1971-07-27,299.833191
1971-07-28,301.277588
1971-07-29,298.712677
1971-07-30,296.590759
1971-07-31,292.781158
1971-08-01,298.814575
1971-08-02,297.155731
1971-08-03,294.855743
1971-08-04,292.873352
1971-08-05,292.022308
1971-08-06,291.909760
1971-08-07,291.487091
1971-08-08,292.630249
1971-08-09,300.002045
1971-08-10,298.221649
1971-08-11,297.864838
1971-08-12,297.587982
1971-08-13,297.652252
1971-08-14,297.487183
1971-08-15,297.415771
1971-08-16,298.257874
1971-08-17,299.739655
1971-08-18,300.321045
1971-08-19,299.377472
1971-08-20,298.660828
1971-08-21,295.323578
1971-08-22,297.432098
1971-08-23,295.435394
1971-08-24,292.104431
1971-08-25,292.610687
1971-08-26,293.595673
1971-08-27,295.622192
1971-08-28,296.650909
1971-08-29,295.977112
1971-08-30,295.628052
1971-08-31,294.188843
1971-09-01,289.945496
1971-09-02,294.220642
1971-09-03,290.859772
1971-09-04,289.664368
1971-09-05,287.413422
1971-09-06,292.556763
1971-09-07,295.842194
1971-09-08,293.700378
1971-09-09,290.654755
1971-09-10,288.266815
1971-09-11,291.939423
1971-09-12,289.897827
1971-09-13,287.767517
1971-09-14,295.317566
1971-09-15,293.143494
1971-09-16,293.186554
1971-09-17,291.487640
1971-09-18,289.406097
1971-09-19,292.504944
1971-09-20,292.692932
1971-09-21,290.800598
1971-09-22,292.740814
1971-09-23,291.167908
1971-09-24,288.135559
1971-09-25,289.645294
1971-09-26,288.015900
1971-09-27,290.395142
1971-09-28,294.227051
1971-09-29,290.795013
1971-09-30,288.335205
1971-10-01,282.420532
1971-10-02,289.172699
1971-10-03,292.907623
1971-10-04,291.309662
1971-10-05,283.470581
1971-10-06,290.403992
1971-10-07,283.759705
1971-10-08,284.869293
1971-10-09,284.462524
1971-10-10,285.337128
1971-10-11,289.711639
1971-10-12,288.111725
1971-10-13,283.324951
1971-10-14,285.238861
1971-10-15,283.164185
1971-10-16,290.526550
1971-10-17,286.655975
1971-10-18,286.835144
1971-10-19,285.467499
1971-10-20,286.727997
1971-10-21,290.547821
1971-10-22,287.308258
1971-10-23,282.194366
1971-10-24,281.952850
1971-10-25,281.138275
1971-10-26,280.717224
1971-10-27,283.684692
1971-10-28,284.393158
1971-10-29,282.911407
1971-10-30,286.448914
1971-10-31,288.442261
1971-11-01,288.756653
1971-11-02,289.245667
1971-11-03,290.324615
1971-11-04,292.229675
1971-11-05,290.063904
1971-11-06,279.972504
1971-11-07,278.447906
1971-11-08,282.434052
1971-11-09,285.221436
1971-11-10,286.919861
1971-11-11,284.604279
1971-11-12,276.922424
1971-11-13,276.111847
1971-11-14,275.862549
1971-11-15,274.573395
1971-11-16,278.165436
1971-11-17,282.128296
1971-11-18,281.353302
1971-11-19,279.415070
1971-11-20,280.497681
1971-11-21,283.010773
1971-11-22,281.168488
1971-11-23,284.087677
1971-11-24,277.454193
1971-11-25,276.328583
1971-11-26,277.084595
1971-11-27,277.942780
1971-11-28,273.808777
1971-11-29,271.386627
1971-11-30,275.273895
1971-12-01,276.510132
1971-12-02,278.234802
1971-12-03,276.846954
