DateTime,Depth,TN_mgL,TOT_tn
2010-06-07T00:00:00Z,12,1.04,74.28571428571429
2010-06-07T00:00:00Z,14,1.08,77.14285714285715
2010-06-07T00:00:00Z,16,1.1,78.57142857142858
2010-06-07T00:00:00Z,18,1.32,94.28571428571429
2010-06-07T00:00:00Z,20,1.3900000000000001,99.28571428571429
2010-06-07T00:00:00Z,22,1.42,101.42857142857143
2010-06-21T00:00:00Z,0,0.84,60
2010-06-21T00:00:00Z,4,0.81,57.85714285714286
2010-07-05T00:00:00Z,0,0.72,51.42857142857143
2010-07-05T00:00:00Z,4,0.8,57.142857142857146
2010-07-05T00:00:00Z,10,1.06,75.71428571428572
2010-07-05T00:00:00Z,12,1.01,72.14285714285714
2010-07-05T00:00:00Z,14,1.23,87.85714285714286
2010-07-05T00:00:00Z,16,1.4000000000000001,100.00000000000001
2010-07-05T00:00:00Z,18,1.45,103.57142857142857
2010-07-05T00:00:00Z,20,1.79,127.85714285714286
2010-07-05T00:00:00Z,22,2.03,145
2010-07-19T00:00:00Z,0,0.8200000000000001,58.57142857142858
2010-07-19T00:00:00Z,4,0.74,52.85714285714286
2010-08-03T00:00:00Z,0,0.438,31.28571428571429
2010-08-03T00:00:00Z,4,0.33,23.571428571428573
2010-08-03T00:00:00Z,6,0.2885,20.607142857142858
2010-08-03T00:00:00Z,8,0.446,31.857142857142858
2010-08-03T00:00:00Z,10,1.47,105
2010-08-03T00:00:00Z,12,1.014,72.42857142857143
2010-08-03T00:00:00Z,14,1.62,115.71428571428572
2010-08-03T00:00:00Z,16,1.821,130.07142857142858
2010-08-03T00:00:00Z,18,2.25,160.71428571428572
2010-08-03T00:00:00Z,20,1.635,116.78571428571429
2010-08-03T00:00:00Z,22,2.983,213.07142857142858
2010-08-16T00:00:00Z,0,0.86,61.42857142857143
2010-08-16T00:00:00Z,4,0.8200000000000001,58.57142857142858
2010-08-30T00:00:00Z,0,0.7000000000000001,50.00000000000001
2010-08-30T00:00:00Z,4,0.75,53.57142857142857
2010-08-30T00:00:00Z,10,0.86,61.42857142857143
2010-08-30T00:00:00Z,12,1.44,102.85714285714286
2010-08-30T00:00:00Z,14,1.8900000000000001,135
2010-08-30T00:00:00Z,16,2.22,158.57142857142858
2010-08-30T00:00:00Z,18,2.63,187.85714285714286
2010-08-30T00:00:00Z,20,3.11,222.14285714285714
2010-08-30T00:00:00Z,22,3.83,273.5714285714286
2010-10-05T00:00:00Z,4,0.84,60
2010-10-05T00:00:00Z,20,3.79,270.7142857142857
2010-11-09T00:00:00Z,0,1.436,102.57142857142857
2010-11-09T00:00:00Z,4,1.327,94.78571428571429
2010-11-09T00:00:00Z,20,1.47,105
2011-01-19T00:00:00Z,0,1.41,100.71428571428571
2011-01-19T00:00:00Z,4,1.34,95.71428571428572
2011-01-19T00:00:00Z,8,1.2495,89.25
2011-01-19T00:00:00Z,12,1.37,97.85714285714286
2011-01-19T00:00:00Z,16,1.3900000000000001,99.28571428571429
2011-01-19T00:00:00Z,20,2.607,186.21428571428572
2011-04-18T00:00:00Z,4,0.74,52.85714285714286
2011-04-18T00:00:00Z,20,0.72,51.42857142857143
2011-05-02T00:00:00Z,0,0.53,37.85714285714286
