DateTime,St,Ln,thermD,Lake,Sim
2012-12-31T00:00:00Z,0.020582,4.2865e-5,24,Sunapee,5
2013-01-01T00:00:00Z,0.12496,0.0035184,24,Sunapee,5
2013-01-02T00:00:00Z,0.20333,0.0010574,24,Sunapee,5
2013-01-03T00:00:00Z,1.0648,0.0042999,20.4032,Sunapee,5
2013-01-04T00:00:00Z,7.424,0.12112,8.1904,Sunapee,5
2013-01-05T00:00:00Z,3.0367,0.0097644,17.4633,Sunapee,5
2013-01-06T00:00:00Z,0.10285,0.0062668,24,Sunapee,5
2013-01-07T00:00:00Z,0.96268,0.060417,24,Sunapee,5
2013-01-08T00:00:00Z,1.0826,0.13698,24,Sunapee,5
2013-01-09T00:00:00Z,1.0352,0.040086,24,Sunapee,5
2013-01-10T00:00:00Z,0.25429,0.0018627,24,Sunapee,5
2013-01-11T00:00:00Z,0.16366,0.0012547,24,Sunapee,5
2013-01-12T00:00:00Z,-1.1035e-9,-8.7986e-12,24,Sunapee,5
2013-01-13T00:00:00Z,0.11617,0.0051329,24,Sunapee,5
2013-01-14T00:00:00Z,-7.7028e-10,-1.4859e-11,24,Sunapee,5
2013-01-15T00:00:00Z,0.10865,0.0021539,24,Sunapee,5
2013-01-16T00:00:00Z,0.44742,0.049105,24,Sunapee,5
2013-01-17T00:00:00Z,0.51926,0.016387,24,Sunapee,5
2013-01-18T00:00:00Z,0.30972,0.017016,24,Sunapee,5
2013-01-19T00:00:00Z,1.9872,0.18243,24,Sunapee,5
2013-01-20T00:00:00Z,1.4663,0.031634,24,Sunapee,5
2013-01-21T00:00:00Z,-1.1982e-9,-3.1459e-12,24,Sunapee,5
2013-01-22T00:00:00Z,0.76049,0.058705,24,Sunapee,5
2013-01-23T00:00:00Z,0.89028,0.0087553,24,Sunapee,5
2013-01-24T00:00:00Z,7.0275,0.030031,13.0199,Sunapee,5
2013-01-25T00:00:00Z,6.3491,0.0078344,12.8373,Sunapee,5
2013-01-26T00:00:00Z,4.4921,0.068294,12.8092,Sunapee,5
2013-01-27T00:00:00Z,3.4475,0.01571,24,Sunapee,5
2013-01-28T00:00:00Z,2.4048,0.045746,24,Sunapee,5
2013-01-29T00:00:00Z,2.1996000000000002,0.059242,24,Sunapee,5
2013-01-30T00:00:00Z,1.539,0.010351,24,Sunapee,5
2013-01-31T00:00:00Z,1.1233,0.0062963,24,Sunapee,5
2013-02-01T00:00:00Z,0.8837,0.0021248,24,Sunapee,5
2013-02-02T00:00:00Z,0.60902,0.0024164,24,Sunapee,5
2013-02-03T00:00:00Z,0.2497,0.007259,24,Sunapee,5
2013-02-04T00:00:00Z,0.14606,0.051167,24,Sunapee,5
2013-02-05T00:00:00Z,0.090977,3.4776e-4,24,Sunapee,5
2013-02-06T00:00:00Z,0.070953,0.0087538,24,Sunapee,5
2013-02-07T00:00:00Z,0.077023,4.5965e-4,24,Sunapee,5
2013-02-08T00:00:00Z,0.065636,0.0066824,24,Sunapee,5
2013-02-09T00:00:00Z,0.22701,7.5774e-4,24,Sunapee,5
2013-02-10T00:00:00Z,0.063316,1.4282e-4,24,Sunapee,5
2013-02-11T00:00:00Z,0.051534,0.004559,24,Sunapee,5
2013-02-12T00:00:00Z,0.40143,0.01124,24,Sunapee,5
2013-02-13T00:00:00Z,0.42694,0.0038773,24,Sunapee,5
2013-02-14T00:00:00Z,0.067051,0.010225,24,Sunapee,5
2013-02-15T00:00:00Z,0.046785,0.0059897,24,Sunapee,5
2013-02-16T00:00:00Z,0.040744,0.0012105,24,Sunapee,5
2013-02-17T00:00:00Z,0.052407,2.8378e-4,24,Sunapee,5
2013-02-18T00:00:00Z,0.046953,6.1958e-5,24,Sunapee,5
2013-02-19T00:00:00Z,0.014657,6.911e-5,24,Sunapee,5
2013-02-20T00:00:00Z,0.04048,2.6488e-4,24,Sunapee,5
2013-02-21T00:00:00Z,0.10391,3.2933e-4,24,Sunapee,5
2013-02-22T00:00:00Z,0.075937,2.7538e-4,24,Sunapee,5
2013-02-23T00:00:00Z,0.035395,0.0015491,24,Sunapee,5
2013-02-24T00:00:00Z,0.33167,0.0023628,24,Sunapee,5
2013-02-25T00:00:00Z,0.38813,0.01742,24,Sunapee,5
2013-02-26T00:00:00Z,0.12668,0.015268,24,Sunapee,5
2013-02-27T00:00:00Z,0.056171,0.0014764000000000001,24,Sunapee,5
2013-02-28T00:00:00Z,0.34762,5.8138e-4,24,Sunapee,5
2013-03-01T00:00:00Z,0.05046,0.003905,24,Sunapee,5
2013-03-02T00:00:00Z,0.049312,2.3812e-4,24,Sunapee,5
2013-03-03T00:00:00Z,0.058264,3.5695e-4,24,Sunapee,5
2013-03-04T00:00:00Z,0.59026,0.0037369,24,Sunapee,5
2013-03-05T00:00:00Z,0.20456,5.9566e-4,24,Sunapee,5
2013-03-06T00:00:00Z,0.055848,0.0026899,24,Sunapee,5
2013-03-07T00:00:00Z,0.080972,4.5795e-4,24,Sunapee,5
2013-03-08T00:00:00Z,0.034752,2.2787e-4,24,Sunapee,5
2013-03-09T00:00:00Z,0.0067937,4.3095e-5,24,Sunapee,5
2013-03-10T00:00:00Z,7.8669e-5,3.4719e-6,24,Sunapee,5
2013-03-11T00:00:00Z,0.036384,6.403e-4,24,Sunapee,5
2013-03-12T00:00:00Z,0.040558,3.6237e-4,24,Sunapee,5
2013-03-13T00:00:00Z,-1.0476e-9,-6.1867e-12,24,Sunapee,5
2013-03-14T00:00:00Z,9.9533e-4,7.3115e-6,24,Sunapee,5
2013-03-15T00:00:00Z,0.064499,1.8003e-4,24,Sunapee,5
2013-03-16T00:00:00Z,-1.0611e-9,-4.4253e-12,24,Sunapee,5
2013-03-17T00:00:00Z,0.064507,0.0030983,24,Sunapee,5
2013-03-18T00:00:00Z,0.18841,0.0017635,24,Sunapee,5
2013-03-19T00:00:00Z,0.087215,0.0026207,24,Sunapee,5
2013-03-20T00:00:00Z,0.02735,0.0043034,24,Sunapee,5
2013-03-21T00:00:00Z,-1.1306e-9,-1.1292e-11,24,Sunapee,5
2013-03-22T00:00:00Z,0.079855,0.0094216,24,Sunapee,5
2013-03-23T00:00:00Z,-1.2498e-9,-9.0237e-12,24,Sunapee,5
2013-03-24T00:00:00Z,0.035461,1.1036e-4,24,Sunapee,5
2013-03-25T00:00:00Z,0.03724,0.0017055,24,Sunapee,5
2013-03-26T00:00:00Z,0.0072898,1.3353e-4,24,Sunapee,5
2013-03-27T00:00:00Z,0.012141,3.5471e-4,24,Sunapee,5
2013-03-28T00:00:00Z,0.003551,3.417e-5,24,Sunapee,5
2013-03-29T00:00:00Z,-1.169e-9,-3.1686e-11,24,Sunapee,5
2013-03-30T00:00:00Z,0.021735,6.3743e-4,24,Sunapee,5
2013-03-31T00:00:00Z,0.21805,0.007886,24,Sunapee,5
2013-04-01T00:00:00Z,0.24342,0.0016057,24,Sunapee,5
2013-04-02T00:00:00Z,0.048253,1.3232e-4,24,Sunapee,5
2013-04-03T00:00:00Z,-1.0421e-9,-4.8402e-12,24,Sunapee,5
2013-04-04T00:00:00Z,-8.129e-10,-2.5111e-12,24,Sunapee,5
2013-04-05T00:00:00Z,0.68243,0.013828,24,Sunapee,5
2013-04-06T00:00:00Z,0.36992,0.0013241,24,Sunapee,5
2013-04-07T00:00:00Z,0.078472,0.005424,24,Sunapee,5
2013-04-08T00:00:00Z,0.021593,1.5084e-4,24,Sunapee,5
2013-04-09T00:00:00Z,3.923,0.045182,3.5565,Sunapee,5
2013-04-10T00:00:00Z,3.443,0.058372,9.8667,Sunapee,5
2013-04-11T00:00:00Z,8.4455,0.074642,4.6254,Sunapee,5
2013-04-12T00:00:00Z,6.1241,0.083446,11.6243,Sunapee,5
2013-04-13T00:00:00Z,-1.3254e-9,-7.0717e-12,24,Sunapee,5
2013-04-14T00:00:00Z,3.6567,0.29902,23.5,Sunapee,5
2013-04-15T00:00:00Z,3.65,0.12138,22.3309,Sunapee,5
2013-04-16T00:00:00Z,7.1321,0.18685,21.4042,Sunapee,5
2013-04-17T00:00:00Z,3.8046,0.014156,21.3409,Sunapee,5
2013-04-18T00:00:00Z,9.0734,0.27468,20.7722,Sunapee,5
2013-04-19T00:00:00Z,7.6387,0.025748,20.6908,Sunapee,5
2013-04-20T00:00:00Z,8.0681,0.017313,21.5486,Sunapee,5
2013-04-21T00:00:00Z,18.1118,0.079117,21.4998,Sunapee,5
2013-04-22T00:00:00Z,19.9149,0.67377,21.4993,Sunapee,5
2013-04-23T00:00:00Z,21.5596,0.10982,21.4624,Sunapee,5
2013-04-24T00:00:00Z,23.8767,1.45,21.2414,Sunapee,5
2013-04-25T00:00:00Z,37.0044,0.055602,6.4766,Sunapee,5
2013-04-26T00:00:00Z,24.0969,1.6704,18.4959,Sunapee,5
2013-04-27T00:00:00Z,30.0148,5.3392,18.4971,Sunapee,5
2013-04-28T00:00:00Z,38.1939,0.22969,2.7645,Sunapee,5
2013-04-29T00:00:00Z,51.3994,0.2642,4.3482,Sunapee,5
2013-04-30T00:00:00Z,56.9851,1.1725,18.5188,Sunapee,5
2013-05-01T00:00:00Z,75.1508,0.48277,2.9017,Sunapee,5
2013-05-02T00:00:00Z,87.9512,0.52137,4.3915,Sunapee,5
2013-05-03T00:00:00Z,102.5734,0.15513,1.3404,Sunapee,5
2013-05-04T00:00:00Z,114.4239,1.1258,5.8654,Sunapee,5
2013-05-05T00:00:00Z,128.5134,0.86602,4.956,Sunapee,5
2013-05-06T00:00:00Z,140.0768,0.96059,5.5257,Sunapee,5
2013-05-07T00:00:00Z,151.2512,0.97088,5.419,Sunapee,5
2013-05-08T00:00:00Z,166.8401,1.0878,5.0909,Sunapee,5
2013-05-09T00:00:00Z,188.0279,0.26895,5.0044,Sunapee,5
2013-05-10T00:00:00Z,213.8157,2.578,4.7883,Sunapee,5
2013-05-11T00:00:00Z,245.2124,2.0325,4.9298,Sunapee,5
2013-05-12T00:00:00Z,258.8816,2.8724,4.901,Sunapee,5
2013-05-13T00:00:00Z,264.0535,0.4475,5.309,Sunapee,5
2013-05-14T00:00:00Z,200.9345,2.2373,7.5162,Sunapee,5
2013-05-15T00:00:00Z,194.0579,3.2433,7.4706,Sunapee,5
2013-05-16T00:00:00Z,187.9213,0.38767,7.5451,Sunapee,5
2013-05-17T00:00:00Z,201.2614,1.5296,7.536,Sunapee,5
2013-05-18T00:00:00Z,209.7298,2.2272,7.5444,Sunapee,5
2013-05-19T00:00:00Z,230.6889,4.2278,7.57,Sunapee,5
2013-05-20T00:00:00Z,240.2623,0.54054,7.5411,Sunapee,5
2013-05-21T00:00:00Z,266.6711,15.6288,7.5295,Sunapee,5
2013-05-22T00:00:00Z,302.8263,0.56883,7.5215,Sunapee,5
2013-05-23T00:00:00Z,322.5783,0.97459,7.0675,Sunapee,5
2013-05-24T00:00:00Z,352.5612,0.56846,6.7909,Sunapee,5
2013-05-25T00:00:00Z,345.4593,0.30277,6.834,Sunapee,5
2013-05-26T00:00:00Z,272.3209,0.21029,7.5671,Sunapee,5
2013-05-27T00:00:00Z,225.0389,0.32353,7.7013,Sunapee,5
2013-05-28T00:00:00Z,219.3116,3.0588,8.4177,Sunapee,5
2013-05-29T00:00:00Z,234.5214,2.9002,8.4379,Sunapee,5
2013-05-30T00:00:00Z,237.2536,2.7892,8.4155,Sunapee,5
2013-05-31T00:00:00Z,280.4798,3.7103,8.4026,Sunapee,5
2013-06-01T00:00:00Z,331.2553,2.9561,8.3898,Sunapee,5
2013-06-02T00:00:00Z,377.0802,3.3165,8.3791,Sunapee,5
2013-06-03T00:00:00Z,424.4095,2.0966,5.2819,Sunapee,5
2013-06-04T00:00:00Z,460.2238,4.6593,4.9388,Sunapee,5
2013-06-05T00:00:00Z,412.3026,1.1735,5.6088,Sunapee,5
2013-06-06T00:00:00Z,407.22,15.4167,5.7295,Sunapee,5
2013-06-07T00:00:00Z,410.3416,2.3204,5.73,Sunapee,5
2013-06-08T00:00:00Z,372.211,0.69445,6.48,Sunapee,5
2013-06-09T00:00:00Z,370.5097,10.4065,6.715,Sunapee,5
2013-06-10T00:00:00Z,393.6625,7.1103,6.7793,Sunapee,5
2013-06-11T00:00:00Z,394.3319,0.65945,6.7814,Sunapee,5
2013-06-12T00:00:00Z,352.0874,17.6426,7.8218,Sunapee,5
2013-06-13T00:00:00Z,342.2885,3.8894,8.0401,Sunapee,5
2013-06-14T00:00:00Z,338.6415,3.5652,8.246,Sunapee,5
2013-06-15T00:00:00Z,360.1456,1.0701,8.185,Sunapee,5
2013-06-16T00:00:00Z,376.4202,5.5398,8.1275,Sunapee,5
2013-06-17T00:00:00Z,370.097,3.8291,8.1002,Sunapee,5
2013-06-18T00:00:00Z,404.2685,6.6766,8.0921,Sunapee,5
2013-06-19T00:00:00Z,411.2611,12.3589,8.1093,Sunapee,5
2013-06-20T00:00:00Z,407.2161,6.6156,8.0942,Sunapee,5
2013-06-21T00:00:00Z,417.7963,8.8936,7.8491,Sunapee,5
2013-06-22T00:00:00Z,439.6558,12.0055,7.7143,Sunapee,5
2013-06-23T00:00:00Z,463.0379,9.8923,7.6855,Sunapee,5
2013-06-24T00:00:00Z,504.3982,8.3839,7.581,Sunapee,5
2013-06-25T00:00:00Z,558.0327,7.7791,7.5486,Sunapee,5
2013-06-26T00:00:00Z,610.062,4.4918,2.7898,Sunapee,5
2013-06-27T00:00:00Z,625.7179,18.6642,2.7771,Sunapee,5
2013-06-28T00:00:00Z,662.8792,4.4331,2.7271,Sunapee,5
2013-06-29T00:00:00Z,625.2098,6.478,5.1031,Sunapee,5
2013-06-30T00:00:00Z,647.6994,8.8362,5.4466,Sunapee,5
2013-07-01T00:00:00Z,669.9301,15.0784,5.541,Sunapee,5
2013-07-02T00:00:00Z,668.2126,24.0331,5.4949,Sunapee,5
2013-07-03T00:00:00Z,669.1832,10.903,5.5157,Sunapee,5
2013-07-04T00:00:00Z,703.4862,14.0702,5.5207,Sunapee,5
2013-07-05T00:00:00Z,746.5039,9.4625,5.438,Sunapee,5
2013-07-06T00:00:00Z,790.5152,9.4581,5.2611,Sunapee,5
2013-07-07T00:00:00Z,808.9749,8.6582,2.7432,Sunapee,5
2013-07-08T00:00:00Z,814.1503,12.1431,5.0805,Sunapee,5
2013-07-09T00:00:00Z,814.5668,26.9386,4.8907,Sunapee,5
2013-07-10T00:00:00Z,816.8583,12.5498,4.6764,Sunapee,5
2013-07-11T00:00:00Z,791.7946,7.1829,4.5761,Sunapee,5
2013-07-12T00:00:00Z,798.0182,4.0278,4.6189,Sunapee,5
2013-07-13T00:00:00Z,779.7873,14.2884,4.8045,Sunapee,5
2013-07-14T00:00:00Z,743.1335,43.9366,4.9349,Sunapee,5
2013-07-15T00:00:00Z,766.3075,11.6318,5.1959,Sunapee,5
2013-07-16T00:00:00Z,793.337,8.184,4.8277,Sunapee,5
2013-07-17T00:00:00Z,815.4812,12.9441,4.7919,Sunapee,5
2013-07-18T00:00:00Z,838.287,14.4312,4.7177,Sunapee,5
2013-07-19T00:00:00Z,868.6845,33.8799,4.8748,Sunapee,5
2013-07-20T00:00:00Z,892.6418,2.8416,4.6872,Sunapee,5
2013-07-21T00:00:00Z,894.1888,8.8706,4.7821,Sunapee,5
2013-07-22T00:00:00Z,871.2041,192.0616,4.8854,Sunapee,5
2013-07-23T00:00:00Z,848.9693,6.8451,4.9278,Sunapee,5
2013-07-24T00:00:00Z,815.9258,19.8496,5.417,Sunapee,5
2013-07-25T00:00:00Z,787.9823,8.6821,5.7409,Sunapee,5
2013-07-26T00:00:00Z,721.7301,26.1904,6.5377,Sunapee,5
2013-07-27T00:00:00Z,637.8156,8.424,6.8871,Sunapee,5
2013-07-28T00:00:00Z,640.8296,12.9326,6.9595,Sunapee,5
2013-07-29T00:00:00Z,625.2417,8.5619,6.7478,Sunapee,5
2013-07-30T00:00:00Z,648.9096,22.8511,6.7441,Sunapee,5
2013-07-31T00:00:00Z,635.3591,10.3689,6.7549,Sunapee,5
2013-08-01T00:00:00Z,637.49,24.9367,6.7903,Sunapee,5
2013-08-02T00:00:00Z,617.7535,11.6419,6.8321,Sunapee,5
2013-08-03T00:00:00Z,622.4888,7.3573,6.8477,Sunapee,5
2013-08-04T00:00:00Z,600.8744,7.9986,6.897,Sunapee,5
2013-08-05T00:00:00Z,560.42,5.1756,6.9407,Sunapee,5
2013-08-06T00:00:00Z,524.4502,6.8652,7.4134,Sunapee,5
2013-08-07T00:00:00Z,531.5713,18.6942,7.6164,Sunapee,5
2013-08-08T00:00:00Z,518.3991,4.2562,7.4898,Sunapee,5
2013-08-09T00:00:00Z,531.1472,6.5357,7.6762,Sunapee,5
2013-08-10T00:00:00Z,537.4601,17.0682,7.7162,Sunapee,5
2013-08-11T00:00:00Z,531.4339,6.0889,7.669,Sunapee,5
2013-08-12T00:00:00Z,510.7022,6.5275,7.797,Sunapee,5
2013-08-13T00:00:00Z,515.8553,36.6184,7.8695,Sunapee,5
2013-08-14T00:00:00Z,503.4073,10.1476,7.9701,Sunapee,5
2013-08-15T00:00:00Z,483.4283,0.9355,8.0452,Sunapee,5
2013-08-16T00:00:00Z,465.3369,7.4546,7.9828,Sunapee,5
2013-08-17T00:00:00Z,474.0122,7.1003,8.1398,Sunapee,5
2013-08-18T00:00:00Z,483.3037,192.6411,8.2605,Sunapee,5
2013-08-19T00:00:00Z,491.5606,17.407,8.3257,Sunapee,5
2013-08-20T00:00:00Z,487.9313,6.1949,8.3392,Sunapee,5
2013-08-21T00:00:00Z,506.2444,9.382,8.3241,Sunapee,5
2013-08-22T00:00:00Z,529.0452,10.5031,8.2681,Sunapee,5
2013-08-23T00:00:00Z,548.4103,6.6005,8.2857,Sunapee,5
2013-08-24T00:00:00Z,538.806,7.4427,8.2975,Sunapee,5
2013-08-25T00:00:00Z,513.8133,14.374,8.2583,Sunapee,5
2013-08-26T00:00:00Z,505.8289,10.3786,8.2977,Sunapee,5
2013-08-27T00:00:00Z,512.8894,8.1189,8.3519,Sunapee,5
2013-08-28T00:00:00Z,539.495,1632.7085,8.3604,Sunapee,5
2013-08-29T00:00:00Z,564.6739,12.2414,8.3519,Sunapee,5
2013-08-30T00:00:00Z,555.1724,12.3806,8.4218,Sunapee,5
2013-08-31T00:00:00Z,559.7285,10.642,8.3875,Sunapee,5
2013-09-01T00:00:00Z,558.6959,10.8554,8.3564,Sunapee,5
2013-09-02T00:00:00Z,571.2492,9.7551,8.3109,Sunapee,5
2013-09-03T00:00:00Z,557.7018,16.0859,8.324,Sunapee,5
2013-09-04T00:00:00Z,556.4512,9.3499,8.208,Sunapee,5
2013-09-05T00:00:00Z,527.4069,6.9537,8.0756,Sunapee,5
2013-09-06T00:00:00Z,482.3471,7.4036,8.1768,Sunapee,5
2013-09-07T00:00:00Z,443.717,6.8422,8.5472,Sunapee,5
2013-09-08T00:00:00Z,420.0535,5.3115,8.8782,Sunapee,5
2013-09-09T00:00:00Z,381.1074,1.526,9.1615,Sunapee,5
2013-09-10T00:00:00Z,351.3161,4.8916,9.6058,Sunapee,5
2013-09-11T00:00:00Z,350.4171,4.6908,9.8155,Sunapee,5
2013-09-12T00:00:00Z,391.7075,4.2863,9.8523,Sunapee,5
2013-09-13T00:00:00Z,406.1272,6.062,9.9394,Sunapee,5
2013-09-14T00:00:00Z,375.7311,1.1717,9.9529,Sunapee,5
2013-09-15T00:00:00Z,334.7228,5.312,10.0708,Sunapee,5
2013-09-16T00:00:00Z,303.7577,5.3748,10.6995,Sunapee,5
2013-09-17T00:00:00Z,275.2739,2.8948,9.8859,Sunapee,5
2013-09-18T00:00:00Z,244.5878,8.067,10.9076,Sunapee,5
2013-09-19T00:00:00Z,237.3018,5.4,11.2037,Sunapee,5
2013-09-20T00:00:00Z,234.0339,9.8899,11.3371,Sunapee,5
2013-09-21T00:00:00Z,232.5361,3.2891,11.4326,Sunapee,5
2013-09-22T00:00:00Z,218.3625,0.70104,11.4363,Sunapee,5
2013-09-23T00:00:00Z,206.6482,0.63965,11.651,Sunapee,5
2013-09-24T00:00:00Z,178.4566,0.76166,11.8469,Sunapee,5
2013-09-25T00:00:00Z,153.1728,2.0049,12.5582,Sunapee,5
2013-09-26T00:00:00Z,147.6448,3.876,12.7116,Sunapee,5
2013-09-27T00:00:00Z,152.8385,4.7316,12.822,Sunapee,5
2013-09-28T00:00:00Z,154.2395,11.8611,12.8982,Sunapee,5
2013-09-29T00:00:00Z,167.5458,11.2308,12.9332,Sunapee,5
2013-09-30T00:00:00Z,162.0856,3.1268,12.9503,Sunapee,5
2013-10-01T00:00:00Z,163.0672,25.4875,12.9555,Sunapee,5
2013-10-02T00:00:00Z,159.5486,4.9452,12.9268,Sunapee,5
2013-10-03T00:00:00Z,170.617,2.0649,12.8915,Sunapee,5
2013-10-04T00:00:00Z,161.2891,3.7081,12.8578,Sunapee,5
2013-10-05T00:00:00Z,151.7676,5.4889,12.8278,Sunapee,5
2013-10-06T00:00:00Z,148.2405,6.0239,12.8228,Sunapee,5
2013-10-07T00:00:00Z,133.244,0.38984,12.8534,Sunapee,5
2013-10-08T00:00:00Z,139.9014,0.33847,13.1963,Sunapee,5
2013-10-09T00:00:00Z,120.1335,2.152,13.4821,Sunapee,5
2013-10-10T00:00:00Z,113.379,3.1252,13.604,Sunapee,5
2013-10-11T00:00:00Z,113.7808,24.2803,13.7919,Sunapee,5
2013-10-12T00:00:00Z,109.4787,2.9111,13.8886,Sunapee,5
2013-10-13T00:00:00Z,101.3595,1.6152,14.0427,Sunapee,5
2013-10-14T00:00:00Z,94.3088,2.076,15.3657,Sunapee,5
2013-10-15T00:00:00Z,91.936,9.0144,15.1585,Sunapee,5
2013-10-16T00:00:00Z,89.7852,2.2357,15.0001,Sunapee,5
2013-10-17T00:00:00Z,92.1865,1.4067,14.8699,Sunapee,5
2013-10-18T00:00:00Z,95.4022,7.717,14.9101,Sunapee,5
2013-10-19T00:00:00Z,87.226,0.97246,14.9191,Sunapee,5
2013-10-20T00:00:00Z,80.2075,1.6922,14.9418,Sunapee,5
2013-10-21T00:00:00Z,64.7624,1.2371,15.6199,Sunapee,5
2013-10-22T00:00:00Z,53.9766,0.92778,16.564,Sunapee,5
2013-10-23T00:00:00Z,48.299,1.1522,16.6501,Sunapee,5
2013-10-24T00:00:00Z,43.2022,2.1296,16.7337,Sunapee,5
2013-10-25T00:00:00Z,36.3863,0.48401,17.4069,Sunapee,5
2013-10-26T00:00:00Z,29.3477,0.1981,18.4843,Sunapee,5
2013-10-27T00:00:00Z,24.0501,0.50349,23.5,Sunapee,5
2013-10-28T00:00:00Z,21.8055,0.17676,23.5,Sunapee,5
2013-10-29T00:00:00Z,18.4665,0.17046,22.3769,Sunapee,5
2013-10-30T00:00:00Z,16.9461,1.566,22.0329,Sunapee,5
2013-10-31T00:00:00Z,15.5772,0.96649,21.5247,Sunapee,5
2013-11-01T00:00:00Z,16.9195,0.099063,21.3676,Sunapee,5
2013-11-02T00:00:00Z,23.9716,0.15474,21.2339,Sunapee,5
2013-11-03T00:00:00Z,21.7422,0.51262,20.9533,Sunapee,5
2013-11-04T00:00:00Z,15.1177,0.096354,21.409300000000002,Sunapee,5
2013-11-05T00:00:00Z,13.0153,1.5872,21.4097,Sunapee,5
2013-11-06T00:00:00Z,11.4687,0.32211,21.1987,Sunapee,5
2013-11-07T00:00:00Z,12.1695,0.074123,21.017,Sunapee,5
2013-11-08T00:00:00Z,12.9624,0.089916,22.2305,Sunapee,5
2013-11-09T00:00:00Z,10.6284,0.045542,21.9283,Sunapee,5
2013-11-10T00:00:00Z,9.1977,0.59776,21.5671,Sunapee,5
2013-11-11T00:00:00Z,9.2873,0.047857,20.9761,Sunapee,5
2013-11-12T00:00:00Z,9.1868,0.15481,22.3697,Sunapee,5
2013-11-13T00:00:00Z,7.4105,0.03496,21.7872,Sunapee,5
2013-11-14T00:00:00Z,5.8142,0.10958,21.8591,Sunapee,5
2013-11-15T00:00:00Z,5.4454,0.12389,21.7124,Sunapee,5
2013-11-16T00:00:00Z,5.64,0.16101,21.7596,Sunapee,5
2013-11-17T00:00:00Z,7.5465,0.54921,21.7241,Sunapee,5
2013-11-18T00:00:00Z,6.3251,0.038147,23.5,Sunapee,5
2013-11-19T00:00:00Z,10.0772,0.1887,22.6056,Sunapee,5
2013-11-20T00:00:00Z,3.8494,0.010269,22.9836,Sunapee,5
2013-11-21T00:00:00Z,1.6012,0.068163,23.5,Sunapee,5
2013-11-22T00:00:00Z,2.288,0.12693,23.5,Sunapee,5
2013-11-23T00:00:00Z,2.8227,0.1779,22.8229,Sunapee,5
2013-11-24T00:00:00Z,2.5729,0.024766,23.5,Sunapee,5
2013-11-25T00:00:00Z,1.4144,0.002124,23.5,Sunapee,5
2013-11-26T00:00:00Z,0.1401,0.004712,24,Sunapee,5
2013-11-27T00:00:00Z,0.11724,0.0022934,24,Sunapee,5
2013-11-28T00:00:00Z,0.99463,0.003737,24,Sunapee,5
2013-11-29T00:00:00Z,0.021819,1.4843e-4,24,Sunapee,5
2013-11-30T00:00:00Z,0.062126,5.8994e-4,24,Sunapee,5
2013-12-01T00:00:00Z,-1.0655e-9,-8.2864e-12,24,Sunapee,5
2013-12-02T00:00:00Z,0.52894,0.03964,24,Sunapee,5
2013-12-03T00:00:00Z,0.32494,0.024323,24,Sunapee,5
2013-12-04T00:00:00Z,0.53077,0.020901,24,Sunapee,5
2013-12-05T00:00:00Z,0.28788,0.14085,24,Sunapee,5
2013-12-06T00:00:00Z,0.12622,0.0026625,24,Sunapee,5
2013-12-07T00:00:00Z,0.3237,0.0084978,24,Sunapee,5
2013-12-08T00:00:00Z,-1.2342e-9,-1.1788e-11,24,Sunapee,5
2013-12-09T00:00:00Z,0.0057106,4.2035e-4,24,Sunapee,5
2013-12-10T00:00:00Z,-8.6052e-10,-2.3116e-11,24,Sunapee,5
2013-12-11T00:00:00Z,-9.0686e-10,-9.0901e-12,24,Sunapee,5
2013-12-12T00:00:00Z,-9.6562e-10,-8.5161e-12,24,Sunapee,5
2013-12-13T00:00:00Z,-1.1357e-9,-9.2554e-12,24,Sunapee,5
2013-12-14T00:00:00Z,0.01785,7.7982e-5,24,Sunapee,5
2013-12-15T00:00:00Z,0.29273,0.0020094,24,Sunapee,5
2013-12-16T00:00:00Z,0.10388,0.0026452,24,Sunapee,5
2013-12-17T00:00:00Z,0.33022,0.0014051,24,Sunapee,5
2013-12-18T00:00:00Z,1.3503,0.023426,15.7882,Sunapee,5
2013-12-19T00:00:00Z,3.0565,0.046932,7.4321,Sunapee,5
2013-12-20T00:00:00Z,2.055,0.043944,16.7753,Sunapee,5
2013-12-21T00:00:00Z,1.6256,0.071058,16.4195,Sunapee,5
2013-12-22T00:00:00Z,0.37686,0.021504,23.5,Sunapee,5
2013-12-23T00:00:00Z,-1.1675e-9,-9.1458e-12,24,Sunapee,5
2013-12-24T00:00:00Z,0.089019,7.1337e-4,24,Sunapee,5
2013-12-25T00:00:00Z,0.67718,0.0031895,23.5,Sunapee,5
2013-12-26T00:00:00Z,3.5428,0.016828,1.2294,Sunapee,5
2013-12-27T00:00:00Z,4.0636,0.072064,12.4725,Sunapee,5
2013-12-28T00:00:00Z,3.7938,0.058883,12.335,Sunapee,5
2013-12-29T00:00:00Z,3.7126,0.073758,12.4679,Sunapee,5
2013-12-30T00:00:00Z,3.5364,0.070138,13.3384,Sunapee,5
2013-12-31T00:00:00Z,0.76032,0.0039529,24,Sunapee,5
2014-01-01T00:00:00Z,8.1817,0.040488,3.4832,Sunapee,5
2014-01-02T00:00:00Z,7.8925,0.057399,9.5199,Sunapee,5
2014-01-03T00:00:00Z,14.3606,0.045458,8.3731,Sunapee,5
2014-01-04T00:00:00Z,19.6277,0.038918,7.6221,Sunapee,5
2014-01-05T00:00:00Z,17.6516,0.11532,7.6774,Sunapee,5
